Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;Grupo;Nivel;personas
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;B;7;275
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;1;171
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;2;153
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;3;139
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;4;97
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;5;84
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;6;85
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;7;63
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;8;47
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;9;30
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;10;46
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;11;33
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;12;44
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;13;22
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;14;39
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;15;22
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;16;22
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;17;13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;18;23
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;1;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;3;16
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;4;10
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;5;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;6;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;7;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;8;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;9;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;10;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;11;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;12;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;13;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;14;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;15;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;17;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;18;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;19;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;D;21;12
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;A;2;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;A;4;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;A;5;13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;1;12
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;2;12
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;3;11
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;4;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;5;13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;6;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;7;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;1;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;3;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;4;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;6;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;8;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;9;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;10;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;12;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;13;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;14;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;15;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;16;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;17;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;10;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;12;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;21;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;B;2;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;B;3;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;11;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;B;4;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;B;5;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;C;4;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;3;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;A;3;15
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;A;4;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;A;5;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;B;1;13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;B;2;10
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;B;3;11
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;B;4;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;B;5;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;B;6;19
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;B;7;19
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;1;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;2;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;3;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;4;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;5;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;6;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;8;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;9;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;10;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;11;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;12;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;13;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;15;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;17;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;C;18;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;D;1;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;D;4;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;D;14;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;D;17;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;D;18;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;D;21;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;A;2;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;B;2;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;B;5;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;A;2;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;A;3;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;A;5;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;B;3;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;B;6;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;C;3;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;C;14;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;C;6;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;A;1;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;A;4;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;B;3;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;B;6;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;C;2;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;C;9;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;B;7;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;C;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;A;1;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;A;2;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;A;3;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;A;2;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;A;5;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;B;1;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;B;2;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;B;3;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;B;5;16
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;B;6;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;B;7;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;C;1;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;C;2;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;C;3;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;C;6;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;C;7;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;C;9;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;C;10;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;C;13;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;C;15;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;D;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;D;19;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;A;3;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;A;4;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;A;5;14
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;B;1;14
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;B;2;20
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;B;3;19
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;B;4;18
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;B;5;24
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;B;6;21
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;B;7;24
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;1;16
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;2;25
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;3;15
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;4;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;5;22
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;6;31
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;7;10
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;8;13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;9;10
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;10;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;11;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;12;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;13;13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;14;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;15;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;16;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;17;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;C;18;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;D;1;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;D;2;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;D;3;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;D;4;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;D;5;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;D;6;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;D;7;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;D;8;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;D;10;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;D;12;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;D;21;7
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;A;5;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;A;1;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;A;2;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;A;4;6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;A;5;6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;B;1;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;B;3;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;B;5;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;B;6;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;1;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;4;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;C;5;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;A;2;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;A;4;7
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;A;5;16
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;1;14
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;2;22
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;3;25
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;4;23
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;5;51
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;6;29
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;B;7;41
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;1;53
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;2;23
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;3;44
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;4;17
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;5;29
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;6;14
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;7;22
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;8;18
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;9;19
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;10;12
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;11;13
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;12;5
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;13;8
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;14;6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;15;12
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;16;9
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;17;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;C;18;5
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;1;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;2;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;3;10
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;4;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;5;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;8;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;9;5
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;13;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;14;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;15;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;17;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;19;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;D;21;12
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;A;1;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;A;2;66
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;A;3;33
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;A;4;61
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;A;5;84
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;B;1;98
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;B;2;102
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;B;3;126
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;B;4;82
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;B;5;150
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;B;6;115
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;B;7;111
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;1;133
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;2;104
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;3;81
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;4;108
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;5;75
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;6;63
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;7;56
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;8;50
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;9;61
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;10;34
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;11;40
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;12;27
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;13;24
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;14;48
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;15;35
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;16;6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;17;15
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;C;18;11
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;1;10
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;2;8
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;3;12
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;4;13
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;5;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;6;7
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;7;6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;8;5
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;9;8
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;11;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;12;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;13;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;14;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;16;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;19;5
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;D;21;15
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;A;2;19
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;A;3;20
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;A;4;33
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;A;5;42
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;B;1;35
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;B;2;37
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;B;3;57
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;B;4;67
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;B;5;68
