Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;ind_esta_embarazada;ind_tuvo_hijos;personas
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;SI;9;2;8
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;SI;9;9;556
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;1;1;5
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;1;2;1
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;2;1;192
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;2;2;86
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;9;1;20
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;9;9;413
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;1;1;22
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;1;2;7
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;2;1;1369
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;2;2;791
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;9;1;428
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;9;2;26
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;9;9;2972
1;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;1-MIRADOR NORTE;0;0;9;9;2
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;1;1;7
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;1;2;6
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;2;1;366
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;2;2;199
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;9;1;62
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;9;2;6
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;9;9;732
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;1;1;1
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;1;2;5
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;2;1;337
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;2;2;154
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;9;1;54
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;9;2;3
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;9;9;682
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;1;1;1
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;1;2;1
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;2;1;52
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;2;2;30
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;9;1;14
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;9;2;3
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;9;9;108
1;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;1-VILLA MERCEDES;0;0;9;9;1
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;0;2;1;26
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;0;2;2;13
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;0;9;1;6
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;0;9;9;52
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;0;2;1;8
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;0;2;2;2
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;0;9;1;1
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;0;9;2;1
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;0;9;9;13
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;1;2;1
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;2;1;169
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;2;2;97
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;9;1;23
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;9;2;2
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;9;9;358
1;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;1-LIMONCITO MORRORRICO;0;0;2;1;1
1;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;1-LIMONCITO MORRORRICO;0;0;2;2;1
1;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;1-LIMONCITO MORRORRICO;0;0;9;9;1
1;0;SIN CORREGIMIENTO;229;VILLA SARA;1-VILLA SARA;0;0;2;1;1
1;0;SIN CORREGIMIENTO;229;VILLA SARA;1-VILLA SARA;0;0;2;2;1
1;0;SIN CORREGIMIENTO;229;VILLA SARA;1-VILLA SARA;0;0;9;1;1
1;0;SIN CORREGIMIENTO;229;VILLA SARA;1-VILLA SARA;0;0;9;9;1
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;1;1;1
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;1;2;1
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;2;1;38
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;2;2;18
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;9;1;4
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;9;2;1
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;9;9;105
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;1;1;1
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;1;2;1
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;2;1;24
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;2;2;16
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;9;1;6
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;9;2;1
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;9;9;65
1;0;SIN CORREGIMIENTO;244;VILLA FLOR;1-VILLA FLOR;0;0;2;1;1
1;0;SIN CORREGIMIENTO;244;VILLA FLOR;1-VILLA FLOR;0;0;9;9;3
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;1;1;3
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;2;1;134
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;2;2;68
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;9;1;24
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;9;9;272
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;1;1;3
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;1;2;1
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;2;1;103
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;2;2;69
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;9;1;11
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;9;9;236
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;1;1;1
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;1;2;1
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;2;1;32
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;2;2;23
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;9;1;9
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;9;9;83
1;0;SIN CORREGIMIENTO;292;LAS TUNAS;1-LAS TUNAS;0;0;2;1;1
1;0;SIN CORREGIMIENTO;292;LAS TUNAS;1-LAS TUNAS;0;0;9;9;1
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;1;1;4
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;1;2;3
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;2;1;224
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;2;2;122
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;9;1;56
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;9;2;1
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;9;9;443
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;1;1;2
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;1;2;2
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;2;1;155
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;2;2;83
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;9;1;33
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;9;2;5
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;9;9;322
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;1;1;2
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;1;2;2
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;2;1;151
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;2;2;78
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;9;1;33
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;9;2;1
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;9;9;333
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;2;1;103
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;2;2;53
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;9;1;17
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;9;9;220
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;1;1;1
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;2;1;8
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;2;2;3
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;9;1;1
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;9;9;15
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;1;1;2
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;2;1;155
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;2;2;72
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;9;1;26
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;9;2;3
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;9;9;340
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;1;1;3
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;1;2;6
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;2;1;324
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;2;2;157
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;9;1;57
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;9;2;2
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;9;9;690
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;1;1;8
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;1;2;3
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;2;1;672
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;2;2;366
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;9;1;99
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;9;2;8
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;9;9;1451
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;1;1;1
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;1;2;1
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;2;1;128
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;2;2;67
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;9;1;19
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;9;2;1
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;9;9;285
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;1;1;6
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;1;2;2
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;2;1;252
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;2;2;138
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;9;1;33
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;9;2;1
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;9;9;611
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;1;1;1
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;1;2;1
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;2;1;27
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;2;2;10
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;9;1;4
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;9;2;1
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;9;9;58
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;0;1;1;2
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;0;1;2;1
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;0;2;1;198
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;0;2;2;108
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;0;9;1;45
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;0;9;2;1
1;0;SIN CORREGIMIENTO;342;VILLAS DE SAN IGNACIO;1-VILLAS DE SAN IGNACIO;0;0;9;9;402
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;0;2;1;41
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;0;2;2;15
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;0;9;1;5
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;0;9;2;1
1;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;1-JARDINES DE ALTAGRACIA;0;0;9;9;74
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;0;1;1;3
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;0;2;1;181
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;0;2;2;98
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;0;9;1;34
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;0;9;2;2
1;0;SIN CORREGIMIENTO;348;PORTAL DE LOS ANGELES;1-PORTAL DE LOS ANGELES;0;0;9;9;384
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;1;1;11
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;1;2;7
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;2;1;795
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;2;2;446
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;9;1;149
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;9;2;7
1;0;SIN CORREGIMIENTO;350;BETANIA ;1-BETANIA ;0;0;9;9;1739
1;0;SIN CORREGIMIENTO;351;CAFE MADRID LA ESTACION;1-CAFE MADRID LA ESTACION;0;0;1;1;4
1;0;SIN CORREGIMIENTO;351;CAFE MADRID LA ESTACION;1-CAFE MADRID LA ESTACION;0;0;1;2;3
1;0;SIN CORREGIMIENTO;351;CAFE MADRID LA ESTACION;1-CAFE MADRID LA ESTACION;0;0;2;1;208
1;0;SIN CORREGIMIENTO;351;CAFE MADRID LA ESTACION;1-CAFE MADRID LA ESTACION;0;0;2;2;125
1;0;SIN CORREGIMIENTO;351;CAFE MADRID LA ESTACION;1-CAFE MADRID LA ESTACION;0;0;9;1;38
1;0;SIN CORREGIMIENTO;351;CAFE MADRID LA ESTACION;1-CAFE MADRID LA ESTACION;0;0;9;2;2
1;0;SIN CORREGIMIENTO;351;CAFE MADRID LA ESTACION;1-CAFE MADRID LA ESTACION;0;0;9;9;449
1;0;SIN CORREGIMIENTO;354;MIRADOR DE COLORADOS;1-MIRADOR DE COLORADOS;0;0;2;1;45
1;0;SIN CORREGIMIENTO;354;MIRADOR DE COLORADOS;1-MIRADOR DE COLORADOS;0;0;2;2;19
1;0;SIN CORREGIMIENTO;354;MIRADOR DE COLORADOS;1-MIRADOR DE COLORADOS;0;0;9;1;8
1;0;SIN CORREGIMIENTO;354;MIRADOR DE COLORADOS;1-MIRADOR DE COLORADOS;0;0;9;9;91
1;0;SIN CORREGIMIENTO;356;BAVARIA;1-BAVARIA;0;0;1;1;7
1;0;SIN CORREGIMIENTO;356;BAVARIA;1-BAVARIA;0;0;1;2;6
1;0;SIN CORREGIMIENTO;356;BAVARIA;1-BAVARIA;0;0;2;1;673
1;0;SIN CORREGIMIENTO;356;BAVARIA;1-BAVARIA;0;0;2;2;359
1;0;SIN CORREGIMIENTO;356;BAVARIA;1-BAVARIA;0;0;9;1;139
1;0;SIN CORREGIMIENTO;356;BAVARIA;1-BAVARIA;0;0;9;2;10
1;0;SIN CORREGIMIENTO;356;BAVARIA;1-BAVARIA;0;0;9;9;1543
1;0;SIN CORREGIMIENTO;357;CAFE MADRID CORRALES;1-CAFE MADRID CORRALES;0;0;1;1;2
1;0;SIN CORREGIMIENTO;357;CAFE MADRID CORRALES;1-CAFE MADRID CORRALES;0;0;1;2;1
1;0;SIN CORREGIMIENTO;357;CAFE MADRID CORRALES;1-CAFE MADRID CORRALES;0;0;2;1;11
1;0;SIN CORREGIMIENTO;357;CAFE MADRID CORRALES;1-CAFE MADRID CORRALES;0;0;2;2;4
1;0;SIN CORREGIMIENTO;357;CAFE MADRID CORRALES;1-CAFE MADRID CORRALES;0;0;9;1;1
1;0;SIN CORREGIMIENTO;357;CAFE MADRID CORRALES;1-CAFE MADRID CORRALES;0;0;9;2;1
1;0;SIN CORREGIMIENTO;357;CAFE MADRID CORRALES;1-CAFE MADRID CORRALES;0;0;9;9;29
1;0;SIN CORREGIMIENTO;359;GETSEMANI;1-GETSEMANI;0;0;1;1;4
1;0;SIN CORREGIMIENTO;359;GETSEMANI;1-GETSEMANI;0;0;2;1;109
1;0;SIN CORREGIMIENTO;359;GETSEMANI;1-GETSEMANI;0;0;2;2;68
1;0;SIN CORREGIMIENTO;359;GETSEMANI;1-GETSEMANI;0;0;9;1;24
1;0;SIN CORREGIMIENTO;359;GETSEMANI;1-GETSEMANI;0;0;9;9;280
1;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;1-VILLAS DEL NOGAL;0;0;2;1;1
1;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;1-VILLAS DEL NOGAL;0;0;2;2;1
1;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;1-VILLAS DEL NOGAL;0;0;9;9;2
1;0;SIN CORREGIMIENTO;366;LOS CEDROS NORTE;1-LOS CEDROS NORTE;0;0;1;1;1
1;0;SIN CORREGIMIENTO;366;LOS CEDROS NORTE;1-LOS CEDROS NORTE;0;0;2;1;18
1;0;SIN CORREGIMIENTO;366;LOS CEDROS NORTE;1-LOS CEDROS NORTE;0;0;2;2;16
1;0;SIN CORREGIMIENTO;366;LOS CEDROS NORTE;1-LOS CEDROS NORTE;0;0;9;9;43
1;0;SIN CORREGIMIENTO;370;CAMPO MADRID;1-CAMPO MADRID;SIN GEOJSON;SI;1;1;12
1;0;SIN CORREGIMIENTO;370;CAMPO MADRID;1-CAMPO MADRID;SIN GEOJSON;SI;1;2;17
1;0;SIN CORREGIMIENTO;370;CAMPO MADRID;1-CAMPO MADRID;SIN GEOJSON;SI;2;1;1044
1;0;SIN CORREGIMIENTO;370;CAMPO MADRID;1-CAMPO MADRID;SIN GEOJSON;SI;2;2;667
1;0;SIN CORREGIMIENTO;370;CAMPO MADRID;1-CAMPO MADRID;SIN GEOJSON;SI;9;1;154
1;0;SIN CORREGIMIENTO;370;CAMPO MADRID;1-CAMPO MADRID;SIN GEOJSON;SI;9;2;14
1;0;SIN CORREGIMIENTO;370;CAMPO MADRID;1-CAMPO MADRID;SIN GEOJSON;SI;9;9;2128
2;0;SIN CORREGIMIENTO;0;BARRIO_S4;2-BARRIO_S4;0;0;1;1;1
2;0;SIN CORREGIMIENTO;0;BARRIO_S4;2-BARRIO_S4;0;0;1;2;1
2;0;SIN CORREGIMIENTO;0;BARRIO_S4;2-BARRIO_S4;0;0;2;1;117
2;0;SIN CORREGIMIENTO;0;BARRIO_S4;2-BARRIO_S4;0;0;2;2;74
