Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;ind_estudia;personas
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;1;572
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;2;1631
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;9;241
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;1;208
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;2;720
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;9;99
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;1;224
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;2;473
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;9;81
2;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;2-OLAS ALTAS Y BAJAS;OLAS BAJAS;SI;1;20
2;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;2-OLAS ALTAS Y BAJAS;OLAS BAJAS;SI;2;54
2;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;2-OLAS ALTAS Y BAJAS;OLAS BAJAS;SI;9;5
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;1;65
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;2;188
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;9;23
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;1;127
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;2;432
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;9;50
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;1;428
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;2;1402
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;9;187
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;1;253
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;2;751
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;9;97
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;1;266
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;2;696
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;9;118
2;0;SIN CORREGIMIENTO;57;BOSCONIA ;2-BOSCONIA ;0;0;1;3
2;0;SIN CORREGIMIENTO;57;BOSCONIA ;2-BOSCONIA ;0;0;2;6
2;0;SIN CORREGIMIENTO;57;BOSCONIA ;2-BOSCONIA ;0;0;9;1
2;0;SIN CORREGIMIENTO;58;13 DE JUNIO;2-13 DE JUNIO;0;0;1;3
2;0;SIN CORREGIMIENTO;58;13 DE JUNIO;2-13 DE JUNIO;0;0;2;2
2;0;SIN CORREGIMIENTO;59;LA GRANJITA;2-LA GRANJITA;0;0;1;53
2;0;SIN CORREGIMIENTO;59;LA GRANJITA;2-LA GRANJITA;0;0;2;150
2;0;SIN CORREGIMIENTO;59;LA GRANJITA;2-LA GRANJITA;0;0;9;26
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;1;322
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;2;1161
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;9;140
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;1;39
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;2;116
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;9;5
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;1;277
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;2;980
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;9;114
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;1;310
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;2;980
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;9;132
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;1;154
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;2;608
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;9;65
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;1;1158
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;2;3680
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;9;542
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;1;124
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;2;242
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;9;38
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;1;509
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;2;1433
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;9;231
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;1;78
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;2;251
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;9;32
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;1;292
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;2;869
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;9;142
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;1;828
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;2;2542
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;9;301
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;1;39
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;2;102
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;9;6
2;0;SIN CORREGIMIENTO;75;SAN RAFAEL;2-SAN RAFAEL;0;0;2;5
2;0;SIN CORREGIMIENTO;76;CHAPINERO;2-CHAPINERO;0;0;2;5
2;0;SIN CORREGIMIENTO;87;DON BOSCO;2-DON BOSCO;0;0;2;2
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;1;41
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;2;136
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;9;15
2;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;2-UNIVERSIDAD;0;0;1;2
2;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;2-UNIVERSIDAD;0;0;2;5
2;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;2-UNIVERSIDAD;0;0;9;1
2;0;SIN CORREGIMIENTO;110;MORRORRICO;2-MORRORRICO;0;0;1;8
2;0;SIN CORREGIMIENTO;110;MORRORRICO;2-MORRORRICO;0;0;2;16
2;0;SIN CORREGIMIENTO;110;MORRORRICO;2-MORRORRICO;0;0;9;6
2;0;SIN CORREGIMIENTO;113;PUERTO RICO;2-PUERTO RICO;0;0;2;2
2;0;SIN CORREGIMIENTO;116;MIRAFLORES;2-MIRAFLORES;0;0;1;3
2;0;SIN CORREGIMIENTO;116;MIRAFLORES;2-MIRAFLORES;0;0;2;1
2;0;SIN CORREGIMIENTO;153;EL PANTANO I;2-EL PANTANO I;0;0;1;1
2;0;SIN CORREGIMIENTO;153;EL PANTANO I;2-EL PANTANO I;0;0;2;8
2;0;SIN CORREGIMIENTO;153;EL PANTANO I;2-EL PANTANO I;0;0;9;2
2;0;SIN CORREGIMIENTO;179;COLOMBIA;2-COLOMBIA;0;0;2;3
2;0;SIN CORREGIMIENTO;223;PORVENIR BAJO;2-PORVENIR BAJO;0;0;1;4
2;0;SIN CORREGIMIENTO;223;PORVENIR BAJO;2-PORVENIR BAJO;0;0;2;7
2;0;SIN CORREGIMIENTO;223;PORVENIR BAJO;2-PORVENIR BAJO;0;0;9;1
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;1;20
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;2;56
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;9;4
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;1;104
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;2;286
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;9;31
3;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;3-MIRADOR DE LA UIS;0;0;2;1
3;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;3-MIRADOR DE LA UIS;0;0;9;1
3;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;3-LA INDEPENDENCIA;0;0;1;6
3;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;3-LA INDEPENDENCIA;0;0;2;20
3;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;3-LA INDEPENDENCIA;0;0;9;3
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;1;107
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;2;427
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;9;52
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;1;431
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;2;1529
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;9;144
3;0;SIN CORREGIMIENTO;76;CHAPINERO;3-CHAPINERO;CHAPINERO;SI;1;186
3;0;SIN CORREGIMIENTO;76;CHAPINERO;3-CHAPINERO;CHAPINERO;SI;2;678
3;0;SIN CORREGIMIENTO;76;CHAPINERO;3-CHAPINERO;CHAPINERO;SI;9;68
3;0;SIN CORREGIMIENTO;95;COMUNEROS;3-COMUNEROS;COMUNEROS;SI;1;1001
3;0;SIN CORREGIMIENTO;95;COMUNEROS;3-COMUNEROS;COMUNEROS;SI;2;3350
3;0;SIN CORREGIMIENTO;95;COMUNEROS;3-COMUNEROS;COMUNEROS;SI;9;300
3;0;SIN CORREGIMIENTO;96;MODELO;3-MODELO;MODELO;SI;1;164
3;0;SIN CORREGIMIENTO;96;MODELO;3-MODELO;MODELO;SI;2;525
3;0;SIN CORREGIMIENTO;96;MODELO;3-MODELO;MODELO;SI;9;39
3;0;SIN CORREGIMIENTO;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;1;259
3;0;SIN CORREGIMIENTO;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;2;930
3;0;SIN CORREGIMIENTO;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;9;63
3;0;SIN CORREGIMIENTO;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;392
3;0;SIN CORREGIMIENTO;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;2;1544
3;0;SIN CORREGIMIENTO;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;9;119
3;0;SIN CORREGIMIENTO;99;ALARCON;3-ALARCON;ALARCON;SI;1;43
3;0;SIN CORREGIMIENTO;99;ALARCON;3-ALARCON;ALARCON;SI;2;166
3;0;SIN CORREGIMIENTO;99;ALARCON;3-ALARCON;ALARCON;SI;9;16
3;0;SIN CORREGIMIENTO;100;SAN ALONSO;3-SAN ALONSO;0;0;1;2
3;0;SIN CORREGIMIENTO;100;SAN ALONSO;3-SAN ALONSO;0;0;2;9
3;0;SIN CORREGIMIENTO;100;SAN ALONSO;3-SAN ALONSO;0;0;9;2
3;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;3-UNIVERSIDAD;0;0;1;29
3;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;3-UNIVERSIDAD;0;0;2;92
3;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;3-UNIVERSIDAD;0;0;9;9
3;0;SIN CORREGIMIENTO;113;PUERTO RICO;3-PUERTO RICO;PUERTORICO;SI;1;39
3;0;SIN CORREGIMIENTO;113;PUERTO RICO;3-PUERTO RICO;PUERTORICO;SI;2;95
3;0;SIN CORREGIMIENTO;113;PUERTO RICO;3-PUERTO RICO;PUERTORICO;SI;9;18
3;0;SIN CORREGIMIENTO;130;CENTRO;3-CENTRO;0;0;1;1
3;0;SIN CORREGIMIENTO;130;CENTRO;3-CENTRO;0;0;2;3
3;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;3-ANTONIA SANTOS CENTRO;0;0;1;3
3;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;3-ANTONIA SANTOS CENTRO;0;0;2;2
3;0;SIN CORREGIMIENTO;195;PABLO VI;3-PABLO VI;0;0;1;9
3;0;SIN CORREGIMIENTO;195;PABLO VI;3-PABLO VI;0;0;2;41
3;0;SIN CORREGIMIENTO;195;PABLO VI;3-PABLO VI;0;0;9;1
3;0;SIN CORREGIMIENTO;218;SAN EXPEDITO;3-SAN EXPEDITO;0;0;2;3
3;0;SIN CORREGIMIENTO;218;SAN EXPEDITO;3-SAN EXPEDITO;0;0;9;2
3;0;SIN CORREGIMIENTO;305;SAN VALENTIN;3-SAN VALENTIN;0;0;2;1
4;0;SIN CORREGIMIENTO;0;BARRIO_S4;4-BARRIO_S4;0;0;2;1
4;0;SIN CORREGIMIENTO;0;BARRIO_S4;4-BARRIO_S4;0;0;9;1
4;0;SIN CORREGIMIENTO;3;COLORADOS;4-COLORADOS;0;0;1;1
4;0;SIN CORREGIMIENTO;3;COLORADOS;4-COLORADOS;0;0;2;1
4;0;SIN CORREGIMIENTO;11;DIVINO NIÑO NORTE;4-DIVINO NIÑO NORTE;0;0;1;1
4;0;SIN CORREGIMIENTO;11;DIVINO NIÑO NORTE;4-DIVINO NIÑO NORTE;0;0;2;4
4;0;SIN CORREGIMIENTO;11;DIVINO NIÑO NORTE;4-DIVINO NIÑO NORTE;0;0;9;1
4;0;SIN CORREGIMIENTO;14;CAFE MADRID;4-CAFE MADRID;0;0;2;1
4;0;SIN CORREGIMIENTO;14;CAFE MADRID;4-CAFE MADRID;0;0;9;1
4;0;SIN CORREGIMIENTO;16;GALLINERAL;4-GALLINERAL;GALLINERAL;SI;1;103
4;0;SIN CORREGIMIENTO;16;GALLINERAL;4-GALLINERAL;GALLINERAL;SI;2;294
4;0;SIN CORREGIMIENTO;16;GALLINERAL;4-GALLINERAL;GALLINERAL;SI;9;51
4;0;SIN CORREGIMIENTO;18;5 DE ENERO;4-5 DE ENERO;5 DE ENERO;SI;1;88
4;0;SIN CORREGIMIENTO;18;5 DE ENERO;4-5 DE ENERO;5 DE ENERO;SI;2;242
4;0;SIN CORREGIMIENTO;18;5 DE ENERO;4-5 DE ENERO;5 DE ENERO;SI;9;61
4;0;SIN CORREGIMIENTO;20;CARLOS PIZARRO;4-CARLOS PIZARRO;CARLOS PIZARRO;SI;1;33
4;0;SIN CORREGIMIENTO;20;CARLOS PIZARRO;4-CARLOS PIZARRO;CARLOS PIZARRO;SI;2;88
4;0;SIN CORREGIMIENTO;20;CARLOS PIZARRO;4-CARLOS PIZARRO;CARLOS PIZARRO;SI;9;16
4;0;SIN CORREGIMIENTO;22;JOSE ANTONIO GALAN;4-JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;SI;1;412
4;0;SIN CORREGIMIENTO;22;JOSE ANTONIO GALAN;4-JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;SI;2;1057
4;0;SIN CORREGIMIENTO;22;JOSE ANTONIO GALAN;4-JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;SI;9;202
4;0;SIN CORREGIMIENTO;35;MINUTO DE DIOS;4-MINUTO DE DIOS;0;0;2;1
4;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;4-JOSE MARIA CORDOBA;0;0;1;1
4;0;SIN CORREGIMIENTO;73;CINAL I II Y III;4-CINAL I II Y III;EL CINAL;SI;1;115
4;0;SIN CORREGIMIENTO;73;CINAL I II Y III;4-CINAL I II Y III;EL CINAL;SI;2;367
4;0;SIN CORREGIMIENTO;73;CINAL I II Y III;4-CINAL I II Y III;EL CINAL;SI;9;60
4;0;SIN CORREGIMIENTO;74;NORTE BAJO;4-NORTE BAJO;0;0;1;4
4;0;SIN CORREGIMIENTO;74;NORTE BAJO;4-NORTE BAJO;0;0;2;20
4;0;SIN CORREGIMIENTO;74;NORTE BAJO;4-NORTE BAJO;0;0;9;2
4;0;SIN CORREGIMIENTO;75;SAN RAFAEL;4-SAN RAFAEL;0;0;1;2
4;0;SIN CORREGIMIENTO;75;SAN RAFAEL;4-SAN RAFAEL;0;0;2;2
4;0;SIN CORREGIMIENTO;77;GAITAN;4-GAITAN;GAITAN;SI;1;733
4;0;SIN CORREGIMIENTO;77;GAITAN;4-GAITAN;GAITAN;SI;2;2718
4;0;SIN CORREGIMIENTO;77;GAITAN;4-GAITAN;GAITAN;SI;9;274
4;0;SIN CORREGIMIENTO;78;GRANADA;4-GRANADA;GRANADA;SI;1;156
4;0;SIN CORREGIMIENTO;78;GRANADA;4-GRANADA;GRANADA;SI;2;528
4;0;SIN CORREGIMIENTO;78;GRANADA;4-GRANADA;GRANADA;SI;9;43
4;0;SIN CORREGIMIENTO;79;LA FERIA;4-LA FERIA;LA FERIA;SI;1;142
4;0;SIN CORREGIMIENTO;79;LA FERIA;4-LA FERIA;LA FERIA;SI;2;454
4;0;SIN CORREGIMIENTO;79;LA FERIA;4-LA FERIA;LA FERIA;SI;9;62
4;0;SIN CORREGIMIENTO;80;NAPOLES;4-NAPOLES;NAPOLES;SI;1;213
4;0;SIN CORREGIMIENTO;80;NAPOLES;4-NAPOLES;NAPOLES;SI;2;622
4;0;SIN CORREGIMIENTO;80;NAPOLES;4-NAPOLES;NAPOLES;SI;9;68
4;0;SIN CORREGIMIENTO;82;GIRARDOT;4-GIRARDOT;GIRARDOT;SI;1;1096
4;0;SIN CORREGIMIENTO;82;GIRARDOT;4-GIRARDOT;GIRARDOT;SI;2;3693
4;0;SIN CORREGIMIENTO;82;GIRARDOT;4-GIRARDOT;GIRARDOT;SI;9;401
4;0;SIN CORREGIMIENTO;83;ZARABANDA;4-ZARABANDA;ZARABANDA;SI;1;117
4;0;SIN CORREGIMIENTO;83;ZARABANDA;4-ZARABANDA;ZARABANDA;SI;2;322
4;0;SIN CORREGIMIENTO;83;ZARABANDA;4-ZARABANDA;ZARABANDA;SI;9;58
4;0;SIN CORREGIMIENTO;84;CUYANITA;4-CUYANITA;0;0;1;192
4;0;SIN CORREGIMIENTO;84;CUYANITA;4-CUYANITA;0;0;2;442
4;0;SIN CORREGIMIENTO;84;CUYANITA;4-CUYANITA;0;0;9;90
4;0;SIN CORREGIMIENTO;85;CAMILO TORRES;4-CAMILO TORRES;CAMILO TORRES;SI;1;148
4;0;SIN CORREGIMIENTO;85;CAMILO TORRES;4-CAMILO TORRES;CAMILO TORRES;SI;2;468
4;0;SIN CORREGIMIENTO;85;CAMILO TORRES;4-CAMILO TORRES;CAMILO TORRES;SI;9;61
4;0;SIN CORREGIMIENTO;86;SANTANDER;4-SANTANDER;SANTANDER;SI;1;393
4;0;SIN CORREGIMIENTO;86;SANTANDER;4-SANTANDER;SANTANDER;SI;2;1497
4;0;SIN CORREGIMIENTO;86;SANTANDER;4-SANTANDER;SANTANDER;SI;9;109
4;0;SIN CORREGIMIENTO;87;DON BOSCO;4-DON BOSCO;DON BOSCO;SI;1;205
4;0;SIN CORREGIMIENTO;87;DON BOSCO;4-DON BOSCO;DON BOSCO;SI;2;713
4;0;SIN CORREGIMIENTO;87;DON BOSCO;4-DON BOSCO;DON BOSCO;SI;9;67
4;0;SIN CORREGIMIENTO;89;NAPOLES CURTIEMBRE;4-NAPOLES CURTIEMBRE;0;0;1;121
4;0;SIN CORREGIMIENTO;89;NAPOLES CURTIEMBRE;4-NAPOLES CURTIEMBRE;0;0;2;268
4;0;SIN CORREGIMIENTO;89;NAPOLES CURTIEMBRE;4-NAPOLES CURTIEMBRE;0;0;9;43
4;0;SIN CORREGIMIENTO;90;LA GLORIA;4-LA GLORIA;LA GLORIA;SI;1;202
4;0;SIN CORREGIMIENTO;90;LA GLORIA;4-LA GLORIA;LA GLORIA;SI;2;595
4;0;SIN CORREGIMIENTO;90;LA GLORIA;4-LA GLORIA;LA GLORIA;SI;9;91
4;0;SIN CORREGIMIENTO;92;NARIÑO;4-NARIÑO;NARIÑO;SI;1;378
4;0;SIN CORREGIMIENTO;92;NARIÑO;4-NARIÑO;NARIÑO;SI;2;1368
4;0;SIN CORREGIMIENTO;92;NARIÑO;4-NARIÑO;NARIÑO;SI;9;151
4;0;SIN CORREGIMIENTO;93;PIO XII;4-PIO XII;SIN GEOJSON;SI;1;62
4;0;SIN CORREGIMIENTO;93;PIO XII;4-PIO XII;SIN GEOJSON;SI;2;217
4;0;SIN CORREGIMIENTO;93;PIO XII;4-PIO XII;SIN GEOJSON;SI;9;20
4;0;SIN CORREGIMIENTO;98;SAN FRANCISCO;4-SAN FRANCISCO;0;0;2;1
4;0;SIN CORREGIMIENTO;99;ALARCON;4-ALARCON;0;0;1;3
4;0;SIN CORREGIMIENTO;99;ALARCON;4-ALARCON;0;0;2;18
4;0;SIN CORREGIMIENTO;99;ALARCON;4-ALARCON;0;0;9;1
4;0;SIN CORREGIMIENTO;119;GALAN;4-GALAN;0;0;1;6
4;0;SIN CORREGIMIENTO;119;GALAN;4-GALAN;0;0;2;25
4;0;SIN CORREGIMIENTO;119;GALAN;4-GALAN;0;0;9;1
4;0;SIN CORREGIMIENTO;130;CENTRO;4-CENTRO;0;0;2;1
4;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;4-ANTONIA SANTOS CENTRO;0;0;2;1
4;0;SIN CORREGIMIENTO;136;SOTOMAYOR;4-SOTOMAYOR;0;0;2;1
4;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;4-GARCIA ROVIRA;0;0;1;8
4;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;4-GARCIA ROVIRA;0;0;2;16
4;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;4-GARCIA ROVIRA;0;0;9;2
4;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;4-ALFONSO LOPEZ;0;0;1;1
4;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;4-ALFONSO LOPEZ;0;0;2;3
4;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;4-CAMPO HERMOSO;0;0;2;1
4;0;SIN CORREGIMIENTO;154;EL PANTANO II;4-EL PANTANO II;0;0;1;10
4;0;SIN CORREGIMIENTO;154;EL PANTANO II;4-EL PANTANO II;0;0;2;35
4;0;SIN CORREGIMIENTO;154;EL PANTANO II;4-EL PANTANO II;0;0;9;4
4;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;4-NUEVA GRANADA;0;0;1;16
4;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;4-NUEVA GRANADA;0;0;2;44
4;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;4-NUEVA GRANADA;0;0;9;7
4;0;SIN CORREGIMIENTO;232;DANGOND;4-DANGOND;0;0;1;10
4;0;SIN CORREGIMIENTO;232;DANGOND;4-DANGOND;0;0;2;16
4;0;SIN CORREGIMIENTO;232;DANGOND;4-DANGOND;0;0;9;1
4;0;SIN CORREGIMIENTO;240;IGSABELAR;4-IGSABELAR;0;0;1;7
4;0;SIN CORREGIMIENTO;240;IGSABELAR;4-IGSABELAR;0;0;2;10
4;0;SIN CORREGIMIENTO;278;12 DE OCTUBRE;4-12 DE OCTUBRE;12 DE OCTUBRE;SI;1;255
4;0;SIN CORREGIMIENTO;278;12 DE OCTUBRE;4-12 DE OCTUBRE;12 DE OCTUBRE;SI;2;856
4;0;SIN CORREGIMIENTO;278;12 DE OCTUBRE;4-12 DE OCTUBRE;12 DE OCTUBRE;SI;9;119
4;0;SIN CORREGIMIENTO;279;DIVINO NIÑO CENTRO ;4-DIVINO NIÑO CENTRO ;DIVINO NIÑO;SI;1;110
4;0;SIN CORREGIMIENTO;279;DIVINO NIÑO CENTRO ;4-DIVINO NIÑO CENTRO ;DIVINO NIÑO;SI;2;323
4;0;SIN CORREGIMIENTO;279;DIVINO NIÑO CENTRO ;4-DIVINO NIÑO CENTRO ;DIVINO NIÑO;SI;9;50
4;0;SIN CORREGIMIENTO;280;RESERVA DE LA INMACULADA;4-RESERVA DE LA INMACULADA;SIN GEOJSON;SI;1;357
4;0;SIN CORREGIMIENTO;280;RESERVA DE LA INMACULADA;4-RESERVA DE LA INMACULADA;SIN GEOJSON;SI;2;1035
